Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Timestamp
0,-372.0,-554.5,101.5,0.2064208984375,-0.5513916015625,-0.8914794921875,-31.069528750023025,-11.137456946366846,1,367.6666666666667,-27.666666666666668,-140.66666666666666,0.197998046875,-0.5410970052083334,-0.8824869791666666,-30.899046212684386,-10.829039738487067,2,348.0,-214.0,-144.0,0.19970703125,-0.5408935546875,-0.873046875,-31.114068600694864,-11.001415040636068,3,303.5,-131.0,-124.0,0.1893310546875,-0.538330078125,-0.88427734375,-30.759116096490914,-10.351026876742413,2021-03-22 06:12:27.367494
0,496.0,43.0,-202.0,0.1993408203125,-0.537353515625,-0.8837890625,-30.660535675140395,-10.909064104794894,1,-534.0,-715.0,130.0,0.20263671875,-0.555908203125,-0.90185546875,-31.02315478540861,-10.828226435572104,2,243.0,-130.5,-91.5,0.19482421875,-0.536376953125,-0.8836669921875,-30.649526458981782,-10.67574606016064,3,93.0,-223.66666666666666,-53.0,0.19222005208333334,-0.533447265625,-0.87890625,-30.65801585119266,-10.594653027780302,2021-03-22 06:12:27.871504
0,-112.33333333333333,-390.0,-0.3333333333333333,0.19921875,-0.5311686197916666,-0.8816731770833334,-30.44103899293029,-10.952374047764401,1,-83.33333333333333,-377.0,-8.333333333333334,0.19783528645833334,-0.5365397135416666,-0.8799641927083334,-30.747565901426167,-10.86610851049536,2,-46.0,-350.5,-15.0,0.197998046875,-0.535888671875,-0.870361328125,-30.979158866596023,-10.963170089536332,3,28.0,-306.0,-53.5,0.195556640625,-0.53662109375,-0.880615234375,-30.747738883664738,-10.739239385820008,2021-03-22 06:12:28.372803
0,109.0,-251.0,-78.5,0.193603515625,-0.53955078125,-0.876220703125,-31.017732868707895,-10.65635252830106,1,102.0,-262.0,-81.0,0.1964111328125,-0.52783203125,-0.869140625,-30.63920206985572,-10.933268482369321,2,-12.0,-331.3333333333333,-28.0,0.197265625,-0.5409342447916666,-0.8728841145833334,-31.151555464714416,-10.873203265121921,3,65.5,-265.0,-74.5,0.1971435546875,-0.5418701171875,-0.88134765625,-30.963397849056896,-10.788377810942109,2021-03-22 06:12:28.877375
0,65.5,-397.0,-66.0,0.1995849609375,-0.5335693359375,-0.87353515625,-30.772469200855948,-11.032407486050428,1,66.0,-264.0,-59.5,0.1968994140625,-0.5386962890625,-0.8775634765625,-30.920348980603592,-10.825450042648841,2,55.5,-288.0,-66.5,0.1981201171875,-0.53466796875,-0.878173828125,-30.706328909841922,-10.907012500320562,3,74.5,-264.0,-63.5,0.20556640625,-0.5330810546875,-0.88720703125,-30.341285486474533,-11.23271794570125,2021-03-22 06:12:29.381702
0,56.5,-418.0,-59.0,0.19384765625,-0.536376953125,-0.8800048828125,-30.76286435269301,-10.65249868879539,1,76.0,-276.5,-56.0,0.195556640625,-0.5250244140625,-0.87451171875,-30.36394320827378,-10.852148180437117,2,39.5,-438.0,-51.5,0.2022705078125,-0.532958984375,-0.8787841796875,-30.58201894316118,-11.131534869487055,3,63.5,-280.0,-74.0,0.1959228515625,-0.53515625,-0.88037109375,-30.68386672043019,-10.767813136474139,2021-03-22 06:12:29.887229
0,25.0,-291.0,-39.5,0.1929931640625,-0.5361328125,-0.8800048828125,-30.756776459266135,-10.607774332579986,1,13.0,-317.0,-44.333333333333336,0.19547526041666666,-0.5327962239583334,-0.8798014322916666,-30.59138041684673,-10.760788116451423,2,140.5,-316.0,-48.5,0.1951904296875,-0.5279541015625,-0.88037109375,-30.346124887794247,-10.76603334718883,3,152.5,-298.5,-51.5,0.1990966796875,-0.5433349609375,-0.8819580078125,-31.002936729624036,-10.879572685754228,2021-03-22 06:12:30.388856
0,72.0,-300.0,-65.0,0.193115234375,-0.535400390625,-0.8743896484375,-30.87557985953599,-10.666646498969058,1,63.0,-283.0,-48.0,0.19287109375,-0.53173828125,-0.87255859375,-30.754256947251825,-10.68902609292235,2,43.0,-293.0,-55.0,0.19921875,-0.534912109375,-0.8759765625,-30.77134497106531,-10.984386026924284,3,41.0,-291.5,-79.0,0.19580078125,-0.5362548828125,-0.878662109375,-30.782126215114054,-10.769738212015778,2021-03-22 06:12:30.889753
0,45.0,-320.0,-57.5,0.1925048828125,-0.534912109375,-0.8817138671875,-30.656801088298256,-10.573299638051182,1,52.5,-295.0,-57.0,0.1944580078125,-0.5269775390625,-0.8831787109375,-30.230302906658032,-10.706559800433965,2,40.5,-303.5,-74.5,0.1971435546875,-0.53564453125,-0.88037109375,-30.698710481112826,-10.830572223602019,3,34.5,-290.5,-54.0,0.1959228515625,-0.5352783203125,-0.8795166015625,-30.71198284794638,-10.774064314032529,2021-03-22 06:12:31.395293
0,40.5,-306.0,-53.5,0.1990966796875,-0.54150390625,-0.881103515625,-30.941311568685457,-10.897011855590474,1,62.0,-285.5,-81.0,0.1973876953125,-0.533203125,-0.878662109375,-30.62878383912279,-10.871355373646256,2,40.5,-295.0,-50.5,0.197021484375,-0.537109375,-0.883544921875,-30.68192715712953,-10.788190373613187,3,50.0,-297.5,-77.0,0.1954345703125,-0.5411376953125,-0.8778076171875,-31.036410259940276,-10.731446380699065,2021-03-22 06:12:31.898702
0,44.666666666666664,-320.3333333333333,-58.0,0.19051106770833334,-0.5271809895833334,-0.8843587239583334,-30.229382346927462,-10.481202118819732,1,70.5,-302.0,-66.0,0.1966552734375,-0.529541015625,-0.87841796875,-30.46714710547647,-10.85361826767921,2,32.333333333333336,-288.3333333333333,-67.33333333333333,0.19181315104166666,-0.5350748697916666,-0.8833821614583334,-30.62240853321103,-10.521264503869702,3,58.5,-253.0,-78.0,0.19580078125,-0.538330078125,-0.8837890625,-30.738648245131166,-10.71425744771292,2021-03-22 06:12:32.401357
0,70.0,-314.0,-90.0,0.188232421875,-0.52392578125,-0.87548828125,-30.330553525223422,-10.452981317273164,2021-03-22 06:12:56.488406
0,55.5,-300.5,-96.0,0.1800537109375,-0.5264892578125,-0.896728515625,-29.926649573701646,-9.824489264251309,2021-03-22 06:12:56.991013
0,46.5,-287.0,-96.5,0.1845703125,-0.5244140625,-0.8963623046875,-29.815645635587913,-10.078661338021497,2021-03-22 06:12:57.496080
0,54.0,-317.0,-72.5,0.1864013671875,-0.521240234375,-0.874267578125,-30.247394923722798,-10.378842227276692,2021-03-22 06:12:58.001110
0,59.0,-306.3333333333333,-71.66666666666667,0.197509765625,-0.52587890625,-0.8846028645833334,-30.122764593869334,-10.862537653800123,2021-03-22 06:12:58.502098
0,67.0,-293.0,-83.5,0.1917724609375,-0.5235595703125,-0.8922119140625,-29.842212277665617,-10.501828746988554,2021-03-22 06:12:59.002441
0,64.5,-307.0,-83.5,0.184814453125,-0.5228271484375,-0.8983154296875,-29.687087033353706,-10.082392793140798,2021-03-22 06:12:59.502875
0,57.5,-305.5,-73.0,0.179931640625,-0.526123046875,-0.8843994140625,-30.239637799630042,-9.918067350905854,2021-03-22 06:13:00.003313
0,58.5,-294.0,-76.0,0.1884765625,-0.52734375,-0.88427734375,-30.252777620735287,-10.373602495434554,2021-03-22 06:13:00.503624
0,62.0,-301.6666666666667,-60.0,0.184814453125,-0.5257161458333334,-0.8885091145833334,-30.083316414528806,-10.149413510711542,2021-03-22 06:13:01.008575
0,62.5,-305.0,-77.0,0.17333984375,-0.5228271484375,-0.894775390625,-29.842250850197324,-9.495785075515247,2021-03-22 06:13:01.510361
0,59.0,-301.5,-74.0,0.1820068359375,-0.5244140625,-0.8878173828125,-30.055510793488676,-10.010292584761261,2021-03-22 06:13:02.015446
0,59.0,-302.0,-83.0,0.1939697265625,-0.5244140625,-0.8939208984375,-29.828104076152623,-10.598075979556501,2021-03-22 06:13:02.515840
0,71.0,-299.3333333333333,-67.33333333333333,0.182861328125,-0.524658203125,-0.8855794270833334,-30.122071259265464,-10.073464762316386,2021-03-22 06:13:03.019559
0,62.0,-305.0,-76.0,0.1812744140625,-0.524169921875,-0.8836669921875,-30.16067860018441,-10.002914109603342,2021-03-22 06:13:03.519897
0,53.5,-303.0,-82.0,0.1932373046875,-0.5233154296875,-0.8795166015625,-30.16192513177399,-10.691311041779729,2021-03-22 06:13:04.021240
0,49.5,-309.5,-82.5,0.18505859375,-0.525634765625,-0.897705078125,-29.834289919149796,-10.086902999247158,2021-03-22 06:13:04.522166
0,57.333333333333336,-301.0,-81.66666666666667,0.18147786458333334,-0.5238444010416666,-0.9013671875,-29.67177287274298,-9.874621136251948,2021-03-22 06:13:05.027242
0,55.0,-298.0,-92.0,0.1805419921875,-0.5252685546875,-0.8907470703125,-30.025466915640028,-9.903416421465614,2021-03-22 06:13:05.532155
0,73.5,-303.5,-66.5,0.1873779296875,-0.5244140625,-0.89404296875,-29.859901309727977,-10.247240689678641,2021-03-22 06:13:06.034947
0,63.5,-292.5,-72.0,0.1832275390625,-0.527099609375,-0.89697265625,-29.931729167788646,-9.988521090535091,2021-03-22 06:13:06.538731
0,63.0,-307.5,-96.5,0.1849365234375,-0.522705078125,-0.884033203125,-30.060020258355856,-10.207783394998053,2021-03-22 06:13:07.040679
0,70.33333333333333,-292.0,-82.33333333333333,0.18758138020833334,-0.5244954427083334,-0.8871256510416666,-30.04668036253778,-10.315839401964297,2021-03-22 06:13:07.545581
0,54.0,-281.0,-78.5,0.186279296875,-0.5218505859375,-0.890625,-29.838773419242948,-10.22946841548393,2021-03-22 06:13:08.048757
0,69.0,-289.5,-51.5,0.1885986328125,-0.5225830078125,-0.900634765625,-29.590840771674486,-10.264884100294084,2021-03-22 06:13:08.552454
0,73.0,-299.0,-79.0,0.184814453125,-0.52734375,-0.88916015625,-30.14245266846594,-10.1360158828771,2021-03-22 06:13:09.056062
