
0,51.333333333333336,-303.3333333333333,-67.33333333333333,0.419189453125,-0.633544921875,-0.7215983072916666,-37.204137776913335,-23.58267267896548,1,57.5,-299.5,-95.0,0.41552734375,-0.624755859375,-0.71435546875,-37.08903596495604,-23.644406952380926,2,32.5,-315.5,-89.5,0.4197998046875,-0.6317138671875,-0.72509765625,-37.01334250908708,-23.58339513370655,3,53.5,-314.5,-84.0,0.416015625,-0.6290283203125,-0.7183837890625,-37.15227091299546,-23.54197497488655,2021-03-22 04:53:18.223503
0,69.5,-316.5,-59.0,0.4237060546875,-0.6351318359375,-0.7152099609375,-37.38071259479443,-23.891922639304546,1,24.0,-298.5,-78.0,0.420166015625,-0.632568359375,-0.715087890625,-37.33009504155355,-23.75871215622914,2,37.5,-308.0,-79.5,0.4150390625,-0.6287841796875,-0.715087890625,-37.2500835531755,-23.552640089960587,3,45.0,-317.5,-85.0,0.41796875,-0.62646484375,-0.72314453125,-36.871083945288674,-23.598385615420668,2021-03-22 04:53:18.724178
0,44.5,-317.0,-92.5,0.4188232421875,-0.6212158203125,-0.7186279296875,-36.753385824028214,-23.792868000092252,1,53.5,-305.5,-77.0,0.4176025390625,-0.6182861328125,-0.71533203125,-36.73818292519972,-23.833019328710037,2,43.5,-298.0,-76.5,0.417724609375,-0.6251220703125,-0.7137451171875,-37.08552746952855,-23.764393912678983,3,44.0,-319.0,-55.5,0.4200439453125,-0.6259765625,-0.7188720703125,-36.93704382001357,-23.781421779853808,2021-03-22 04:53:19.227156
0,51.0,-301.5,-87.0,0.4195556640625,-0.627685546875,-0.7183837890625,-37.03466612893236,-23.73960285554857,1,34.5,-301.5,-93.5,0.419677734375,-0.628173828125,-0.7252197265625,-36.85885037746116,-23.62514531765617,2,52.0,-311.5,-76.0,0.4178466796875,-0.631591796875,-0.7174072265625,-37.26513237596417,-23.612848278551947,3,43.0,-298.5,-94.5,0.4185791015625,-0.620849609375,-0.7191162109375,-36.72992924799496,-23.775472935953808,2021-03-22 04:53:19.731225
0,44.5,-320.0,-57.0,0.4090576171875,-0.629150390625,-0.72265625,-37.14918086419056,-23.118880730504433,1,36.0,-299.0,-113.0,0.4197998046875,-0.6190185546875,-0.72802734375,-36.37306081985177,-23.714127087225556,2,54.0,-314.5,-51.0,0.4168701171875,-0.627685546875,-0.7232666015625,-36.939126583664475,-23.523407094041453,3,61.333333333333336,-307.6666666666667,-73.0,0.4181315104166667,-0.63037109375,-0.7229817708333334,-37.044382372555106,-23.553751421918065,2021-03-22 04:53:20.234333
0,52.5,-299.5,-71.5,0.4105224609375,-0.6298828125,-0.729736328125,-36.9533768984913,-23.066783145451645,1,42.5,-303.0,-112.5,0.4185791015625,-0.6312255859375,-0.7197265625,-37.16768839390515,-23.617649971612124,2,47.0,-303.0,-67.0,0.41845703125,-0.6270751953125,-0.71826171875,-37.03171950806984,-23.695692207491327,3,60.5,-303.0,-52.0,0.4122314453125,-0.620849609375,-0.7213134765625,-36.76857247078753,-23.41846164291743,2021-03-22 04:53:20.736274
0,66.0,-320.5,98.5,0.4232177734375,-0.6336669921875,-0.7188720703125,-37.219609120445256,-23.827244281236467,1,29.0,-400.0,-141.0,0.41796875,-0.632568359375,-0.723388671875,-37.130213739002,-23.506661983592245,2,52.5,-284.0,-101.0,0.4219970703125,-0.622314453125,-0.72705078125,-36.51053302043603,-23.795106711085054,3,42.0,-303.0,-77.5,0.4349365234375,-0.6292724609375,-0.728515625,-36.56260822475812,-24.31365268857082,2021-03-22 04:53:21.241096
0,104.0,-351.5,82.5,0.41748046875,-0.626953125,-0.720458984375,-36.97733069192482,-23.61149206669253,1,84.66666666666667,-338.0,12.333333333333334,0.415283203125,-0.632080078125,-0.7232259114583334,-37.15918941834199,-23.381934653774433,2,105.0,-347.0,81.5,0.421630859375,-0.6263427734375,-0.71533203125,-37.02756807716397,-23.91466355654196,3,53.5,-309.5,-56.5,0.41064453125,-0.622802734375,-0.7108154296875,-37.187278932757735,-23.484986347120792,2021-03-22 04:53:21.745863
0,76.0,-325.3333333333333,-20.0,0.41650390625,-0.62451171875,-0.7225748697916666,-36.825928139078655,-23.56220763135506,1,25.0,-290.0,-152.0,0.41943359375,-0.6256103515625,-0.7139892578125,-37.07145304189419,-23.838062304544923,2,49.5,-316.5,-94.5,0.4171142578125,-0.6270751953125,-0.7218017578125,-36.950272062371695,-23.56860387642603,3,26.333333333333332,-300.0,-134.33333333333334,0.4210611979166667,-0.6280924479166666,-0.7273763020833334,-36.77188185903371,-23.656431673068166,2021-03-22 04:53:22.250002
0,41.0,-303.0,-113.0,0.419189453125,-0.6275634765625,-0.7198486328125,-36.994355630863204,-23.699634631574703,1,52.0,-304.0,-50.0,0.4166259765625,-0.6298828125,-0.72314453125,-37.04503297991924,-23.481231164188088,2,61.666666666666664,-303.6666666666667,-61.0,0.41748046875,-0.6270345052083334,-0.7278645833333334,-36.76979036672348,-23.48763117058896,3,56.0,-293.5,-62.5,0.4163818359375,-0.6336669921875,-0.72998046875,-37.0160045009016,-23.30512752940578,2021-03-22 04:53:22.752708
0,50.5,-301.0,-59.5,0.4205322265625,-0.6290283203125,-0.718994140625,-37.06008901368206,-23.75937423770413,1,36.0,-313.0,-95.5,0.4185791015625,-0.633056640625,-0.7149658203125,-37.38426111641478,-23.67072616163071,2,56.5,-296.5,-92.5,0.418212890625,-0.6297607421875,-0.7158203125,-37.22179784086589,-23.686238700910557,3,49.0,-306.0,-66.0,0.416748046875,-0.6231689453125,-0.7183837890625,-36.88244977262264,-23.663750615832836,2021-03-22 04:53:23.255091
0,52.666666666666664,-298.3333333333333,-81.0,0.4200032552083333,-0.6284993489583334,-0.7154134114583334,-37.14847570184315,-23.800098627703353,1,36.5,-318.0,-81.5,0.4219970703125,-0.616943359375,-0.7158203125,-36.59096387847844,-24.06426310921397,2,54.0,-306.0,-81.5,0.4276123046875,-0.6297607421875,-0.7149658203125,-37.08999477973855,-24.167744954117016,3,55.0,-306.0,-61.5,0.419921875,-0.630615234375,-0.718994140625,-37.13864808087504,-23.70560035681986,2021-03-22 04:53:23.758472
0,46.0,-294.5,-88.0,0.4132080078125,-0.626220703125,-0.7186279296875,-37.06715790097314,-23.43803909121106,1,55.5,-302.5,-78.0,0.4207763671875,-0.620361328125,-0.7288818359375,-36.393147297744704,-23.730255481056826,2,58.5,-306.0,-48.5,0.428466796875,-0.6331787109375,-0.716064453125,-37.18799478810418,-24.14286216546388,3,46.5,-298.5,-78.5,0.4315185546875,-0.6334228515625,-0.711669921875,-37.273209068647844,-24.36832816014546,2021-03-22 04:53:24.263714
0,56.0,-299.0,-61.0,0.411865234375,-0.6279296875,-0.71923828125,-37.148375537269686,-23.334070791408454,1,43.0,-287.0,-104.0,0.418701171875,-0.631591796875,-0.7216796875,-37.125386663851906,-23.585613492459828,2,71.0,-317.0,-68.0,0.4169921875,-0.624755859375,-0.724853515625,-36.76349446135996,-23.545464560666243,3,52.0,-278.0,-120.0,0.41748046875,-0.62451171875,-0.72607421875,-36.71004460554451,-23.553237090546556,2021-03-22 04:53:24.767744
